plant_id,model_family,fit_scope,candidate_id,hyperparameters,train_row_count,validation_row_count,validation_mae,selected,fit_status
PS_003,HistGradientBoosting,restricted_B3,HistGradientBoosting_01,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",6398,3373,0.06807880668113812,False,ok
PS_003,HistGradientBoosting,restricted_B3,HistGradientBoosting_02,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",6398,3373,0.06751371545166336,False,ok
PS_003,HistGradientBoosting,restricted_B3,HistGradientBoosting_03,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",6398,3373,0.06736927037806908,False,ok
PS_003,HistGradientBoosting,restricted_B3,HistGradientBoosting_04,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",6398,3373,0.06745541736649298,False,ok
PS_003,HistGradientBoosting,restricted_B3,HistGradientBoosting_05,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",6398,3373,0.06760858464640326,False,ok
PS_003,HistGradientBoosting,restricted_B3,HistGradientBoosting_06,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",6398,3373,0.06655621539322361,True,ok
PS_003,HistGradientBoosting,restricted_B3,HistGradientBoosting_07,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",6398,3373,0.06737942856088888,False,ok
PS_003,SplineRidge,full,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",10119,3373,0.0587335814086932,True,ok
PS_003,SplineRidge,full,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",10119,3373,0.058740107068153885,False,ok
PS_003,SplineRidge,full,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",10119,3373,0.05880790104060625,False,ok
PS_003,SplineRidge,full,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",10119,3373,0.05920312240892744,False,ok
PS_003,SplineRidge,full,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",10119,3373,0.05920936987654505,False,ok
PS_003,SplineRidge,full,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",10119,3373,0.05927275461266846,False,ok
PS_003,SplineRidge,full,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",10119,3373,0.059148384303926514,False,ok
PS_003,SplineRidge,full,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",10119,3373,0.059155882100736454,False,ok
PS_003,SplineRidge,full,SplineRidge_08,"{""alpha"": 10, ""n_knots"": 8}",10119,3373,0.0592320039878578,False,ok
PS_003,SplineRidge,restricted_B1,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",6992,3373,0.05851250233296227,False,ok
PS_003,SplineRidge,restricted_B1,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",6992,3373,0.058517459168729434,False,ok
PS_003,SplineRidge,restricted_B1,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",6992,3373,0.058593179644760615,False,ok
PS_003,SplineRidge,restricted_B1,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",6992,3373,0.05859245603876079,False,ok
PS_003,SplineRidge,restricted_B1,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",6992,3373,0.058592151025751264,False,ok
PS_003,SplineRidge,restricted_B1,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",6992,3373,0.05863315574718309,False,ok
