target_id,twin_source_id,control_id,target_state,common_row_count,twin_otg_common_rows,control_otg_common_rows,contrast_control_minus_twin,computable,reason,orientation
PS_017,PS_024,PS_013,SP,573,-0.0005387396536181421,0.00310606602187382,0.003644805675491962,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_013,SP,1255,0.01205513073536349,0.012885033412891586,0.0008299026775280965,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_013,SP,1690,-0.005379018094872172,0.014751268091113351,0.020130286185985523,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_018,SP,40,0.00022450927459383152,0.007901599327067077,0.0076770900524732455,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_018,SP,61,0.0037566087103761414,0.010310773716129845,0.006554165005753704,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_018,SP,62,0.04352769414552593,0.01066258547001829,-0.03286510867550764,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_018,SP,61,0.0009251538004682522,0.013321911397330612,0.01239675759686236,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_018,SP,31,-0.0008761074186036943,0.010807683000235019,0.011683790418838713,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_018,SP,63,0.0015948726483120818,0.011093099898873665,0.009498227250561583,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_018,SP,63,0.0020340832455858354,0.011093099898873665,0.00905901665328783,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_019,SP,1712,-0.003627012763778373,-0.001838521786408344,0.0017884909773700289,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_019,SP,1384,0.00017423988771775312,-9.4954460409781e-05,-0.0002691943481275341,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_019,SP,1374,0.04739428525936667,-7.895445801095469e-05,-0.04747323971737762,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_019,SP,1194,-0.002927549695056493,-0.000487211973267454,0.002440337721789039,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_019,SP,573,-0.0005387396536181421,-0.0006395094997199563,-0.00010076984610181416,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_019,SP,1251,0.011985995853725472,-0.0007142977637301026,-0.012700293617455574,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_019,SP,1560,-0.003668752362829368,-0.0005725278854153831,0.003096224477413985,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_021,SP,1694,-0.0039658845234491966,-0.004336380935310129,-0.0003704964118609322,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_021,SP,1397,0.0002586787272883598,-0.0018671123673651285,-0.0021257910946534883,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_021,SP,1375,0.0483927622201236,-0.0017954833385343816,-0.05018824555865798,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_021,SP,1164,-0.003040116607415898,-0.0014568154718809928,0.001583301135534905,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_021,SP,571,-0.0005764934715565481,-0.0006866013941707674,-0.00011010792261421931,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_021,SP,1243,0.01202440101223571,-0.0020694282884484855,-0.014093829300684195,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_021,SP,1627,-0.00509711758383781,-0.003464743396629451,0.0016323741872083589,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_025,SP,89,-0.0004888359226353604,0.024382533494558715,0.024871369417194075,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_025,SP,87,-0.0012508522898073676,0.02436655571371564,0.02561740800352301,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_025,SP,88,0.02057191581914569,0.024055962282317742,0.003484046463172054,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_025,SP,90,-0.0009963074487728436,0.023732748279288902,0.024729055728061746,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_025,SP,86,0.002478767501707342,0.02329473441403607,0.020815966912328728,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_025,SP,89,0.0018730693839034904,0.02330117152862129,0.0214281021447178,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_025,SP,91,0.0006857737460041202,0.023810683392080808,0.023124909646076688,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_027,SP,1806,-0.004542384354160739,-0.005078100221038141,-0.0005357158668774023,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_027,SP,1409,0.00027778469276684703,-0.0027410367618731085,-0.0030188214546399555,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_027,SP,1392,0.04830212930475461,-0.0027292840687758793,-0.05103141337353049,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_027,SP,1192,-0.0028886951059880622,-0.0025181831771077315,0.00037051192888033074,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_027,SP,573,-0.0005387396536181421,-0.002623349842437367,-0.0020846101888192248,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_027,SP,1255,0.01205513073536349,-0.0028736015399381115,-0.014928732275301601,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_027,SP,1660,-0.005162152105819613,-0.003969437832779407,0.001192714273040206,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_028,SP,2079,-0.00646258403427194,0.017192503277631555,0.023655087311903494,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_028,SP,1412,0.0002774008476112283,0.01717192079857057,0.016894519950959343,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_028,SP,1394,0.04830509332804504,0.01699197681452748,-0.031313116513517564,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_028,SP,1194,-0.002927549695056493,0.014736792343321925,0.017664342038378418,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_028,SP,573,-0.0005387396536181421,0.01415076920345977,0.014689508857077913,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_028,SP,1255,0.01205513073536349,0.017267207785849017,0.005212077050485528,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_028,SP,1690,-0.005379018094872172,0.017973789304862278,0.02335280739973445,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_029,SP,989,-0.0018161724177312016,-0.002650150229732695,-0.0008339778120014935,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_029,SP,969,-0.0003298592514109147,-0.002210009979266639,-0.0018801507278557242,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_029,SP,970,0.03751698202533614,-0.0021643848396501394,-0.03968136686498628,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_029,SP,905,-0.0036009412054543583,-0.0019364382643715303,0.001664502941082828,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_029,SP,551,-0.0008509249114819067,-0.0022131704676469077,-0.001362245556165001,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_029,SP,904,0.010901756845002754,-0.0023370889593175917,-0.013238845804320346,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_029,SP,1010,-0.0022638593850125427,-0.0017857083667853213,0.0004781510182272214,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_031,SP,611,-0.0012809915202381394,0.00056408535200635,0.0018450768722444895,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_031,SP,604,-0.0006199319212217905,0.0011606229172223502,0.0017805548384441407,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_031,SP,606,0.03191563136591708,0.0012991871849396125,-0.03061644418097747,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_031,SP,560,-0.002219432974728177,0.0017533680644453535,0.0039728010391735305,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_031,SP,444,0.0008434011684432009,0.0005629918386272914,-0.0002804093298159095,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_031,SP,568,0.00927468003594508,0.0015792031940475848,-0.007695476841897496,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_031,SP,617,-0.0013205059014095542,0.001443891959521982,0.002764397860931536,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_032,SP,1357,-0.0027352119914663756,0.007266671856929072,0.010001883848395447,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_032,SP,1352,0.00031073257475299626,0.006948619977895809,0.006637887403142813,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_032,SP,1341,0.04751801001427708,0.0071961353685084176,-0.04032187464576866,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_032,SP,1094,-0.0032145409208892833,0.009013485941467635,0.012228026862356918,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_032,SP,572,-0.0005426640976882724,0.014241504153194112,0.014784168250882385,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_032,SP,1201,0.01222789460997948,0.00642623877906217,-0.00580165583091731,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_032,SP,1431,-0.0036246964965583814,0.006679722683074443,0.010304419179632825,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_033,SP,2079,-0.00646258403427194,0.028480761103237343,0.03494334513750928,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_033,SP,1412,0.0002774008476112283,0.02568470676499183,0.0254073059173806,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_033,SP,1394,0.04830509332804504,0.02518326686820946,-0.023121826459835584,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_033,SP,1194,-0.002927549695056493,0.018238349409888735,0.021165899104945228,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_033,SP,573,-0.0005387396536181421,0.013305938644127817,0.013844678297745959,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_033,SP,1255,0.01205513073536349,0.02529684763854176,0.013241716903178269,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_033,SP,1690,-0.005379018094872172,0.02822941753866008,0.03360843563353225,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_034,SP,2079,-0.00646258403427194,0.01849372310645267,0.02495630714072461,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_034,SP,1412,0.0002774008476112283,0.01695172363232745,0.01667432278471622,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_034,SP,1394,0.04830509332804504,0.01653552082113173,-0.03176957250691331,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_034,SP,1194,-0.002927549695056493,0.009312623801245722,0.012240173496302215,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_034,SP,573,-0.0005387396536181421,0.007050235155089353,0.007588974808707495,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_034,SP,1255,0.01205513073536349,0.01608626050056572,0.004031129765202229,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_034,SP,1690,-0.005379018094872172,0.019073277245427317,0.02445229534029949,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_035,SP,2079,-0.00646258403427194,0.012248610905127133,0.018711194939399073,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_035,SP,1412,0.0002774008476112283,0.010883976760485935,0.010606575912874706,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_035,SP,1394,0.04830509332804504,0.01051354641198457,-0.03779154691606047,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_035,SP,1194,-0.002927549695056493,0.005498581803385014,0.008426131498441507,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_035,SP,573,-0.0005387396536181421,0.0020433181807155767,0.002582057834333719,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_035,SP,1255,0.01205513073536349,0.009963806635384514,-0.002091324099978975,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_035,SP,1690,-0.005379018094872172,0.012600153545254497,0.01797917164012667,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_036,SP,2079,-0.00646258403427194,0.01006833147842194,0.01653091551269388,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_036,SP,1412,0.0002774008476112283,0.009552500568221024,0.009275099720609796,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_036,SP,1394,0.04830509332804504,0.009228945977705481,-0.03907614735033956,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_036,SP,1194,-0.002927549695056493,0.005310432882414708,0.0082379825774712,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_036,SP,573,-0.0005387396536181421,0.0018246578657498819,0.002363397519368024,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_036,SP,1255,0.01205513073536349,0.0092767900792506,-0.0027783406561128904,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_036,SP,1690,-0.005379018094872172,0.010876648675223519,0.01625566677009569,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_038,SP,2079,-0.00646258403427194,0.006258196994256754,0.012720781028528694,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_038,SP,1412,0.0002774008476112283,0.007607018336348456,0.007329617488737228,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_038,SP,1394,0.04830509332804504,0.007456313302262603,-0.04084878002578244,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_038,SP,1194,-0.002927549695056493,0.005244215277373593,0.008171764972430086,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_038,SP,573,-0.0005387396536181421,0.004737884730411819,0.005276624384029961,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_038,SP,1255,0.01205513073536349,0.0064388827823808475,-0.005616247952982642,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_038,SP,1690,-0.005379018094872172,0.007617006419492575,0.012996024514364747,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_039,SP,2079,-0.00646258403427194,0.024528301305089095,0.030990885339361035,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_039,SP,1412,0.0002774008476112283,0.026000383756022115,0.025722982908410887,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_039,SP,1394,0.04830509332804504,0.025682425541305287,-0.022622667786739756,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_039,SP,1194,-0.002927549695056493,0.021749829285557104,0.024677378980613597,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_039,SP,573,-0.0005387396536181421,0.022361069139740647,0.02289980879335879,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_039,SP,1255,0.01205513073536349,0.024880205242474154,0.012825074507110665,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_039,SP,1690,-0.005379018094872172,0.026823769347574453,0.032202787442446625,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_004,PS_040,SP,2078,-0.006436802566109984,0.025347877020526315,0.0317846795866363,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_020,PS_040,SP,1412,0.0002774008476112283,0.024589456228427585,0.024312055380816357,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_022,PS_040,SP,1394,0.04830509332804504,0.024191505969443278,-0.024113587358601765,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_023,PS_040,SP,1194,-0.002927549695056493,0.017157098268223592,0.020084647963280085,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_024,PS_040,SP,573,-0.0005387396536181421,0.018338086939524677,0.01887682659314282,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_026,PS_040,SP,1255,0.01205513073536349,0.02380448996297238,0.011749359227608891,True,ok,CONTROL_MINUS_TWIN
PS_017,PS_030,PS_040,SP,1690,-0.005379018094872172,0.026348480315788333,0.031727498410660505,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_001,SP,1606,-0.004086727752177756,0.018734116623343344,0.0228208443755211,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_001,SP,280,0.0001284327324921515,0.0004983896143057436,0.00036995688181359204,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_001,SP,472,0.034246153187619005,0.0007195529582258338,-0.033526600229393175,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_001,SP,578,0.003113571719642612,0.00032108679590600944,-0.0027924849237366024,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_001,SP,260,0.006087078950402135,0.0005766821582797489,-0.005510396792122386,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_001,SP,433,0.005379538390243129,0.0004876752058265675,-0.004891863184416562,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_001,SP,766,0.0009428521824772287,0.0031126693208368555,0.002169817138359627,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_008,SP,1607,-0.004078507526576396,0.015798436384729657,0.019876943911306053,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_008,SP,280,0.0001284327324921515,0.00047861145563030637,0.00035017872313815486,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_008,SP,472,0.034246153187619005,0.00019980819750082396,-0.03404634499011818,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_008,SP,578,0.003113571719642612,2.715441881252778e-05,-0.003086417300830084,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_008,SP,260,0.006087078950402135,0.0005688265189175198,-0.005518252431484615,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_008,SP,433,0.005379538390243129,0.0003594257065962503,-0.005020112683646879,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_008,SP,766,0.0009428521824772287,0.0017836931141344617,0.000840840931657233,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_009,SP,1607,-0.004078507526576396,0.027395252303756848,0.031473759830333244,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_009,SP,280,0.0001284327324921515,0.0002653168091858796,0.00013688407669372807,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_009,SP,472,0.034246153187619005,0.0019865935344321912,-0.03225955965318682,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_009,SP,578,0.003113571719642612,0.0019250128508217675,-0.0011885588688208444,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_009,SP,260,0.006087078950402135,0.0005360469628335786,-0.005551031987568556,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_009,SP,433,0.005379538390243129,0.0013163426363176564,-0.004063195753925473,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_009,SP,766,0.0009428521824772287,0.005530620460351833,0.004587768277874604,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_010,SP,1607,-0.004078507526576396,0.09090748301144332,0.0949859905380197,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_010,SP,280,0.0001284327324921515,0.04941382761139858,0.04928539487890643,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_010,SP,472,0.034246153187619005,0.051386503468225195,0.01714035028060619,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_010,SP,578,0.003113571719642612,0.04668196635753695,0.04356839463789434,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_010,SP,260,0.006087078950402135,0.04865998839942112,0.04257290944901899,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_010,SP,433,0.005379538390243129,0.047963380412231846,0.04258384202198871,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_010,SP,766,0.0009428521824772287,0.055512597460720875,0.054569745278243646,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_011,SP,1607,-0.004078507526576396,0.019379341480103063,0.02345784900667946,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_011,SP,280,0.0001284327324921515,0.003461477246477263,0.0033330445139851117,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_011,SP,472,0.034246153187619005,0.0024925115484719547,-0.031753641639147054,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_011,SP,578,0.003113571719642612,0.00238579559883487,-0.0007277761208077417,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_011,SP,260,0.006087078950402135,0.0030932115117810986,-0.002993867438621036,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_011,SP,433,0.005379538390243129,0.0031070717547269956,-0.0022724666355161335,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_011,SP,766,0.0009428521824772287,0.0023870812966433827,0.001444229114166154,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_013,SP,1607,-0.004078507526576396,0.017205330992378018,0.021283838518954414,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_013,SP,280,0.0001284327324921515,0.004995567872829031,0.004867135140336879,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_013,SP,472,0.034246153187619005,0.0035894098973320715,-0.030656743290286934,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_013,SP,578,0.003113571719642612,0.0028661483960401163,-0.0002474233236024956,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_013,SP,260,0.006087078950402135,0.0051161286350254985,-0.0009709503153766362,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_013,SP,433,0.005379538390243129,0.003952803682777662,-0.001426734707465467,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_013,SP,766,0.0009428521824772287,0.0031473184605053175,0.002204466278028089,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_018,SP,16,-0.0014209760024865292,-0.0006856191856288128,0.0007353568168577164,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_018,SP,16,0.0003691677026660921,-0.0006856191856288128,-0.001054786888294905,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_018,SP,16,0.012861900853163178,-0.0006856191856288128,-0.01354752003879199,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_018,SP,15,0.01030467221405773,-0.000665191900075952,-0.010969864114133683,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_018,SP,16,0.015851680551665838,-0.0006856191856288128,-0.01653729973729465,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_018,SP,16,0.011141856563510851,-0.0006856191856288128,-0.011827475749139664,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_018,SP,16,0.008146344851616926,-0.0006856191856288128,-0.008831964037245739,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_019,SP,1060,0.0014745470562916863,0.010949535124639656,0.00947498806834797,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_019,SP,280,0.0001284327324921515,0.004869064891073072,0.004740632158580921,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_019,SP,469,0.03419600672195612,0.006661169095452897,-0.027534837626503224,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_019,SP,578,0.003113571719642612,0.005997663810315117,0.0028840920906725055,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_019,SP,260,0.006087078950402135,0.005280371178171251,-0.0008067077722308837,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_019,SP,433,0.005379538390243129,0.0065037173657264795,0.0011241789754833503,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_019,SP,704,0.0009233279439382139,0.006876405169640519,0.005953077225702305,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_021,SP,858,-0.0004999778965796425,0.003232563368581673,0.0037325412651613155,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_021,SP,280,0.0001284327324921515,0.004762032140636474,0.0046335994081443226,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_021,SP,463,0.03340962578884517,0.004069469773963431,-0.029340156014881737,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_021,SP,540,0.003172358939406865,0.0031441275568901174,-2.8231382516747533e-05,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_021,SP,260,0.006087078950402135,0.004700262353399865,-0.0013868165970022696,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_021,SP,427,0.005367081320931021,0.004167529836721591,-0.0011995514842094296,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_021,SP,691,0.000695524360533932,0.0032363439061475416,0.0025408195456136096,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_025,SP,143,0.00010728456307596869,0.027519670767998855,0.027412386204922888,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_025,SP,142,0.00042905616947174277,0.027437544380099897,0.027008488210628154,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_025,SP,143,0.013540565517810245,0.027519670767998855,0.01397910525018861,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_025,SP,143,0.0016837973649066074,0.027519670767998855,0.02583587340309225,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_025,SP,142,0.004646721134928698,0.027437544380099897,0.022790823245171198,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_025,SP,143,0.0020100738623325294,0.027519670767998855,0.025509596905666326,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_025,SP,143,0.0017052756893079606,0.027519670767998855,0.025814395078690894,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_027,SP,1007,-0.0003388686808765626,-0.0009056670509618517,-0.0005667983700852891,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_027,SP,280,0.0001284327324921515,0.0007529108542565759,0.0006244781217644244,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_027,SP,472,0.034246153187619005,0.0003922986096643044,-0.0338538545779547,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_027,SP,569,0.0032315305659326686,-1.0524071966718646e-05,-0.0032420546378993872,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_027,SP,260,0.006087078950402135,0.0008399183840249267,-0.005247160566377208,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_027,SP,433,0.005379538390243129,0.0003822822748223431,-0.004997256115420786,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_027,SP,751,0.0009610023286056868,-0.0003407792413589114,-0.0013017815699645982,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_028,SP,1607,-0.004078507526576396,0.013592694943303951,0.017671202469880347,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_028,SP,280,0.0001284327324921515,0.005317572890645331,0.00518914015815318,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_028,SP,472,0.034246153187619005,0.009793094120793142,-0.024453059066825863,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_028,SP,578,0.003113571719642612,0.0094732753377612,0.006359703618118589,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_028,SP,260,0.006087078950402135,0.006759852116434453,0.0006727731660323179,True,ok,CONTROL_MINUS_TWIN
