group_id,source_plant_id,target_plant_id,model_family,support_rule,computable,primary_computable,d_pair,source_full_duration,target_full_duration,duration_imbalance,shorter_side,n_source_matched,n_target_matched,source_matched_start,source_matched_end,target_matched_start,target_matched_end,source_matched_elapsed,target_matched_elapsed,matched_row_ratio,n_eligible_target_test,n_supported,support_retention,n_supported_days,threshold,reason,transfer_mae,local_same_rows_mae,otg_abs,otg_rel,otg_rel_defined,delta_otg_duration,abs_duration_imbalance
TW_4467a039e00b,PS_045,PS_042,SplineRidge,CS4_R10,True,True,58.114583333333336,62.927083333333336,58.114583333333336,4.8125,target,1999,2455,2025-03-05T11:00:00+00:00,2025-05-02T13:45:00+00:00,2025-02-28T15:00:00+00:00,2025-04-27T17:45:00+00:00,58.114583333333336,58.114583333333336,0.8142566191446029,819,492,0.6007326007326007,20,0.7243794597053764,,0.0639586559984386,0.06266975560824395,0.00128890039019465,0.020566545659627566,True,0.0002040877359137938,4.8125
TW_4467a039e00b,PS_045,PS_043,SplineRidge,CS4_R10,True,True,59.979166666666664,62.927083333333336,59.979166666666664,2.9479166666666714,target,2071,2370,2025-03-03T14:15:00+00:00,2025-05-02T13:45:00+00:00,2025-02-28T14:45:00+00:00,2025-04-29T14:15:00+00:00,59.979166666666664,59.979166666666664,0.8738396624472574,791,193,0.24399494310998734,20,0.7106552651571069,,0.06830522165367701,0.05850144521837941,0.009803776435297604,0.16758178193207351,True,-0.000528584544045474,2.9479166666666714
TW_4467a039e00b,PS_045,PS_044,SplineRidge,CS4_R10,True,True,58.854166666666664,62.927083333333336,58.854166666666664,4.072916666666671,target,2019,2503,2025-03-04T17:15:00+00:00,2025-05-02T13:45:00+00:00,2025-02-28T15:00:00+00:00,2025-04-28T11:30:00+00:00,58.854166666666664,58.854166666666664,0.8066320415501398,835,449,0.5377245508982036,21,0.71298921377021,,0.09539159744346762,0.07672692796577688,0.018664669477690743,0.24326100330793765,True,0.000565049374418744,4.072916666666671
TW_4467a039e00b,PS_045,PS_046,SplineRidge,CS4_R10,True,True,39.916666666666664,62.927083333333336,39.916666666666664,23.01041666666667,target,1205,1710,2025-03-23T15:45:00+00:00,2025-05-02T13:45:00+00:00,2025-02-28T15:45:00+00:00,2025-04-09T13:45:00+00:00,39.916666666666664,39.916666666666664,0.7046783625730995,570,493,0.8649122807017544,16,0.7949509829357465,,0.07005368205755194,0.0642973084425941,0.005756373614957844,0.08952744297371712,True,-0.0010062731888022258,23.01041666666667
TW_4467a039e00b,PS_045,PS_047,SplineRidge,CS4_R10,True,True,43.854166666666664,62.927083333333336,43.854166666666664,19.07291666666667,target,1378,1725,2025-03-19T17:15:00+00:00,2025-05-02T13:45:00+00:00,2025-02-28T16:00:00+00:00,2025-04-13T12:30:00+00:00,43.854166666666664,43.854166666666664,0.7988405797101449,576,441,0.765625,17,0.7804414196626388,,0.09427695150521166,0.12547420394901004,-0.03119725244379838,-0.24863479075329506,True,0.001387029831082437,19.07291666666667
TW_4467a039e00b,PS_045,PS_048,SplineRidge,CS4_R10,True,True,62.927083333333336,62.927083333333336,64.84375,1.9166666666666643,source,2196,2133,2025-02-28T15:30:00+00:00,2025-05-02T13:45:00+00:00,2025-03-02T14:00:00+00:00,2025-05-04T12:15:00+00:00,62.927083333333336,62.927083333333336,1.029535864978903,739,170,0.23004059539918809,18,0.694784995602642,,0.05058624730287986,0.039272023525215305,0.011314223777664556,0.2880988235913043,True,0.0005209064406751576,1.9166666666666643
TW_4467a039e00b,PS_045,PS_049,SplineRidge,CS4_R10,True,True,62.927083333333336,62.927083333333336,64.91666666666667,1.9895833333333357,source,2196,2039,2025-02-28T15:30:00+00:00,2025-05-02T13:45:00+00:00,2025-03-02T15:45:00+00:00,2025-05-04T14:00:00+00:00,62.927083333333336,62.927083333333336,1.0769985286905346,710,521,0.7338028169014085,18,0.694784995602642,,0.06239643624775356,0.0565605071420408,0.005835929105712762,0.10318028250802193,True,-0.0006480560493592954,1.9895833333333357
TW_4467a039e00b,PS_045,PS_050,SplineRidge,CS4_R10,True,True,59.03125,62.927083333333336,59.03125,3.8958333333333357,target,2034,2521,2025-03-04T13:30:00+00:00,2025-05-02T13:45:00+00:00,2025-02-28T16:00:00+00:00,2025-04-28T16:45:00+00:00,59.010416666666664,59.03125,0.8068226894089647,841,587,0.6979785969084423,21,0.7107270390872321,,0.06503909430920889,0.060810416363286574,0.004228677945922313,0.06953871061595489,True,-0.00041620301009865496,3.8958333333333357
TW_4467a039e00b,PS_045,PS_051,SplineRidge,CS4_R10,True,True,52.947916666666664,62.927083333333336,52.947916666666664,9.979166666666671,target,1759,2239,2025-03-10T15:00:00+00:00,2025-05-02T13:45:00+00:00,2025-03-10T13:45:00+00:00,2025-05-02T12:30:00+00:00,52.947916666666664,52.947916666666664,0.7856185797230907,747,227,0.3038821954484605,19,0.7501562309309154,,0.0782881174063538,0.04545292094657592,0.03283519645977788,0.7224001401003786,True,-0.0016977857522004827,9.979166666666671
TW_4467a039e00b,PS_046,PS_042,SplineRidge,CS4_R10,True,True,39.916666666666664,39.916666666666664,58.114583333333336,18.19791666666667,source,1710,1633,2025-02-28T15:45:00+00:00,2025-04-09T13:45:00+00:00,2025-03-18T20:00:00+00:00,2025-04-27T17:45:00+00:00,39.916666666666664,39.90625,1.0471524800979792,819,472,0.5763125763125763,20,0.6448333873596003,,0.05275732766558639,0.07786698149642936,-0.025109653830842966,-0.32246856560112563,True,0.014522414835097808,18.19791666666667
TW_4467a039e00b,PS_046,PS_043,SplineRidge,CS4_R10,True,True,39.916666666666664,39.916666666666664,59.979166666666664,20.0625,source,1710,1571,2025-02-28T15:45:00+00:00,2025-04-09T13:45:00+00:00,2025-03-20T16:15:00+00:00,2025-04-29T14:15:00+00:00,39.916666666666664,39.916666666666664,1.0884786760025462,791,286,0.3615676359039191,20,0.6448333873596003,,0.08165932686417189,0.06974039053923314,0.011918936324938748,0.17090435302672463,True,-0.002501706006601559,20.0625
TW_4467a039e00b,PS_046,PS_044,SplineRidge,CS4_R10,True,True,39.916666666666664,39.916666666666664,58.854166666666664,18.9375,source,1710,1677,2025-02-28T15:45:00+00:00,2025-04-09T13:45:00+00:00,2025-03-19T13:30:00+00:00,2025-04-28T11:30:00+00:00,39.916666666666664,39.916666666666664,1.0196779964221825,835,463,0.5544910179640719,21,0.6448333873596003,,0.07586929096150165,0.083654191485346,-0.007784900523844354,-0.09306049566216969,True,0.003689095154628036,18.9375
TW_4467a039e00b,PS_046,PS_045,SplineRidge,CS4_R10,True,True,39.916666666666664,39.916666666666664,62.927083333333336,23.01041666666667,source,1710,1205,2025-02-28T15:45:00+00:00,2025-04-09T13:45:00+00:00,2025-03-23T15:45:00+00:00,2025-05-02T13:45:00+00:00,39.916666666666664,39.916666666666664,1.4190871369294606,732,502,0.6857923497267759,19,0.6448333873596003,,0.043773878052221375,0.0451789678827535,-0.0014050898305321274,-0.031100529657484773,True,0.001990387198889415,23.01041666666667
TW_4467a039e00b,PS_046,PS_047,SplineRidge,CS4_R10,True,True,39.916666666666664,39.916666666666664,43.854166666666664,3.9375,source,1710,1557,2025-02-28T15:45:00+00:00,2025-04-09T13:45:00+00:00,2025-03-04T14:30:00+00:00,2025-04-13T12:30:00+00:00,39.916666666666664,39.916666666666664,1.0982658959537572,576,425,0.7378472222222222,17,0.6448333873596003,,0.08676449833264531,0.12754271192757655,-0.04077821359493124,-0.3197220207932117,True,0.001059927452682935,3.9375
TW_4467a039e00b,PS_046,PS_048,SplineRidge,CS4_R10,True,True,39.916666666666664,39.916666666666664,64.84375,24.927083333333336,source,1710,1228,2025-02-28T15:45:00+00:00,2025-04-09T13:45:00+00:00,2025-03-27T13:30:00+00:00,2025-05-04T12:15:00+00:00,39.916666666666664,37.947916666666664,1.3925081433224755,739,82,0.11096075778078485,18,0.6448333873596003,,0.05785356947783185,0.04784279046128438,0.01001077901654747,0.20924320926992018,True,-0.0012539360164572633,24.927083333333336
