group_id,source_plant_id,target_plant_id,otg_abs,otg_rel,support_retention,n_source_train,n_target_test_full,n_target_test_supported,scaler_plant_id,n_source_sampled,n_full_sampled,n_supported_sampled,source_capped,full_capped,supported_capped,source_seed,full_seed,supported_seed,ed_full,ed_supported,ed_removed,mmd2_full,mmd2_supported,mmd2_removed,sigma_source,source_sample_id,full_sample_id,cap1024_n_source_sampled,cap1024_n_full_sampled,cap1024_n_supported_sampled,cap1024_source_capped,cap1024_full_capped,cap1024_supported_capped,cap1024_source_seed,cap1024_full_seed,cap1024_supported_seed,cap1024_ed_full,cap1024_ed_supported,cap1024_ed_removed,cap1024_mmd2_full,cap1024_mmd2_supported,cap1024_mmd2_removed,cap1024_sigma_source,cap1024_source_sample_id,cap1024_full_sample_id
TW_4467a039e00b,PS_044,PS_042,0.0006296087209668733,0.010208009835106264,0.7057387057387058,2503,819,578,PS_044,2048,819,578,True,False,False,3276981043,2553957614,407770812,0.26037567869348655,0.13725214632877725,0.1231235323647093,0.05571876420296662,0.03546463754675089,0.020254126656215732,1.9372922914858695,2025-02-28T15:00:00Z|2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2,2025-05-20T10:30:00Z|2025-05-20T10:45:00Z|2025-05-20T11:00:00Z|2,1024,819,578,True,False,False,2220591480,850348081,162471081,0.26546405521562555,0.1388638547429859,0.12660020047263965,0.05609170319060608,0.035362704689225755,0.020728998501380325,1.9352692311291637,2025-02-28T15:00:00Z|2025-02-28T15:15:00Z|2025-02-28T15:30:00Z|2,2025-05-20T10:30:00Z|2025-05-20T10:45:00Z|2025-05-20T11:00:00Z|2
TW_4467a039e00b,PS_044,PS_043,0.0027288394553459383,0.03571242924118368,0.4917825537294564,2503,791,389,PS_044,2048,791,389,True,False,False,3276981043,4106616496,2083207857,0.2498275731494246,0.16832757341417448,0.08149999973525013,0.06667529530931882,0.0417380647844956,0.024937230524823217,1.9372922914858695,2025-02-28T15:00:00Z|2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2,2025-05-21T19:30:00Z|2025-05-21T19:45:00Z|2025-05-21T20:00:00Z|2,1024,791,389,True,False,False,2220591480,1053205069,95964491,0.23878992042297975,0.1630884242974049,0.07570149612557486,0.06357543982270442,0.04013174972083178,0.02344369010187264,1.9352692311291637,2025-02-28T15:00:00Z|2025-02-28T15:15:00Z|2025-02-28T15:30:00Z|2,2025-05-21T19:30:00Z|2025-05-21T19:45:00Z|2025-05-21T20:00:00Z|2
TW_4467a039e00b,PS_044,PS_045,0.0036192237936387914,0.07694357225457742,0.5860655737704918,2503,732,429,PS_044,2048,732,429,True,False,False,3276981043,1176834684,272766324,0.43451613739597494,0.3217073519345699,0.11280878546140505,0.10677955859983435,0.08260067338713561,0.02417888521269873,1.9372922914858695,2025-02-28T15:00:00Z|2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2,2025-05-21T20:00:00Z|2025-05-21T20:15:00Z|2025-05-21T20:30:00Z|2,1024,732,429,True,False,False,2220591480,1450227976,1424013971,0.4384504760794985,0.33450576149855316,0.10394471458094534,0.10734979122456689,0.08577574291631862,0.021574048308248273,1.9352692311291637,2025-02-28T15:00:00Z|2025-02-28T15:15:00Z|2025-02-28T15:30:00Z|2,2025-05-21T20:00:00Z|2025-05-21T20:15:00Z|2025-05-21T20:30:00Z|2
TW_4467a039e00b,PS_044,PS_046,0.0039133863461248974,0.06064903023201766,0.8035087719298246,2503,570,458,PS_044,2048,570,458,True,False,False,3276981043,3568936232,308549880,0.34974244743928673,0.2683547780087254,0.0813876694305613,0.09414536385174577,0.07314882629648989,0.02099653755525588,1.9372922914858695,2025-02-28T15:00:00Z|2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2,2025-04-24T13:00:00Z|2025-04-24T13:15:00Z|2025-04-24T13:30:00Z|2,1024,570,458,True,False,False,2220591480,3134345206,3668165342,0.3502858034802834,0.27364139212095173,0.07664441135933164,0.0942072885703864,0.07441909638232147,0.019788192188064935,1.9352692311291637,2025-02-28T15:00:00Z|2025-02-28T15:15:00Z|2025-02-28T15:30:00Z|2,2025-04-24T13:00:00Z|2025-04-24T13:15:00Z|2025-04-24T13:30:00Z|2
TW_4467a039e00b,PS_044,PS_047,0.0071577689784308035,0.0732059712821589,0.5416666666666666,2503,576,312,PS_044,2048,576,312,True,False,False,3276981043,2813817335,69322187,0.6235855784689925,0.4449559662353888,0.17862961223360374,0.16271718254010614,0.11909528695289029,0.04362189558721585,1.9372922914858695,2025-02-28T15:00:00Z|2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2,2025-04-27T17:30:00Z|2025-04-27T17:45:00Z|2025-04-27T18:00:00Z|2,1024,576,312,True,False,False,2220591480,4109118157,2696382243,0.6134848647068649,0.45857717099355666,0.15490769371330826,0.1606087597726027,0.12284427547838495,0.03776448429421775,1.9352692311291637,2025-02-28T15:00:00Z|2025-02-28T15:15:00Z|2025-02-28T15:30:00Z|2,2025-04-27T17:30:00Z|2025-04-27T17:45:00Z|2025-04-27T18:00:00Z|2
TW_4467a039e00b,PS_044,PS_048,0.009131841598326293,0.20282058084725926,0.41271989174560214,2503,739,305,PS_044,2048,739,305,True,False,False,3276981043,1508765486,926767950,0.9206613836767061,1.137071232857387,-0.21640984918068096,0.24356647118091734,0.3003537129902445,-0.05678724180932715,1.9372922914858695,2025-02-28T15:00:00Z|2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2,2025-05-23T14:45:00Z|2025-05-23T15:00:00Z|2025-05-23T15:15:00Z|2,1024,739,305,True,False,False,2220591480,2235931984,790853925,0.9751949041829102,1.2195324450250757,-0.24433754084216552,0.2576744796189483,0.32121627299179045,-0.06354179337284216,1.9352692311291637,2025-02-28T15:00:00Z|2025-02-28T15:15:00Z|2025-02-28T15:30:00Z|2,2025-05-23T14:45:00Z|2025-05-23T15:00:00Z|2025-05-23T15:15:00Z|2
TW_4467a039e00b,PS_044,PS_049,0.005280386613518866,0.090218034400501,0.5661971830985916,2503,710,402,PS_044,2048,710,402,True,False,False,3276981043,562688539,4222422184,0.6838005692268974,0.41913421840014187,0.2646663508267555,0.1782480321974178,0.11752008104586875,0.06072795115154905,1.9372922914858695,2025-02-28T15:00:00Z|2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2,2025-05-23T11:30:00Z|2025-05-23T11:45:00Z|2025-05-23T12:00:00Z|2,1024,710,402,True,False,False,2220591480,2979928853,708626922,0.6787396705047875,0.4229352643483282,0.2558044061564593,0.17667258852837375,0.1182987729202154,0.05837381560815835,1.9352692311291637,2025-02-28T15:00:00Z|2025-02-28T15:15:00Z|2025-02-28T15:30:00Z|2,2025-05-23T11:30:00Z|2025-05-23T11:45:00Z|2025-05-23T12:00:00Z|2
TW_4467a039e00b,PS_044,PS_050,0.005192983227140013,0.09128752236320946,0.5041617122473246,2503,841,424,PS_044,2048,841,424,True,False,False,3276981043,1676574427,2058280163,0.7021451252369226,0.403237211385735,0.29890791385118765,0.17962356840469185,0.11349305931538423,0.06613050908930762,1.9372922914858695,2025-02-28T15:00:00Z|2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2,2025-05-20T13:00:00Z|2025-05-20T13:15:00Z|2025-05-20T13:30:00Z|2,1024,841,424,True,False,False,2220591480,4026172487,2706386220,0.6940281367956722,0.40701569906460966,0.28701243773106255,0.17737962416132702,0.11428975064163516,0.06308987351969186,1.9352692311291637,2025-02-28T15:00:00Z|2025-02-28T15:15:00Z|2025-02-28T15:30:00Z|2,2025-05-20T13:00:00Z|2025-05-20T13:15:00Z|2025-05-20T13:30:00Z|2
TW_4467a039e00b,PS_044,PS_051,0.043140033374770945,0.6251906827273621,0.4364123159303882,2503,747,326,PS_044,2048,747,326,True,False,False,3276981043,3343816573,3805449859,0.4021874380186752,0.24151395899555883,0.16067347902311635,0.10763685712773774,0.06327796797611795,0.044358889151619785,1.9372922914858695,2025-02-28T15:00:00Z|2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2,2025-05-22T19:00:00Z|2025-05-22T19:15:00Z|2025-05-22T19:30:00Z|2,1024,747,326,True,False,False,2220591480,1760918325,2443688684,0.3704989023978942,0.220088248572488,0.1504106538254062,0.09963982370707836,0.057712618341489774,0.04192720536558858,1.9352692311291637,2025-02-28T15:00:00Z|2025-02-28T15:15:00Z|2025-02-28T15:30:00Z|2,2025-05-22T19:00:00Z|2025-05-22T19:15:00Z|2025-05-22T19:30:00Z|2
TW_4467a039e00b,PS_045,PS_042,0.0014929881261084438,0.023866326646259962,0.5921855921855922,2196,819,485,PS_045,2048,819,485,True,False,False,4115096424,2553957614,2393361303,0.5541909595617796,0.32044751604492094,0.2337434435168586,0.12434635464444366,0.07697763712974792,0.047368717514695735,2.096961530617256,2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2,2025-05-20T10:30:00Z|2025-05-20T10:45:00Z|2025-05-20T11:00:00Z|2,1024,819,485,True,False,False,4187371574,850348081,1005128544,0.5349783081778363,0.31489032654784865,0.22008798162998766,0.12078150561679823,0.0758361811878141,0.044945324428984135,2.097045482359546,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-20T10:30:00Z|2025-05-20T10:45:00Z|2025-05-20T11:00:00Z|2
TW_4467a039e00b,PS_045,PS_043,0.00927519189125213,0.1559921386328016,0.26169405815423513,2196,791,207,PS_045,2048,791,207,True,False,False,4115096424,4106616496,3113593860,1.1863161597116374,0.5033338240577536,0.6829823356538838,0.2895355225788908,0.12717873825162695,0.16235678432726386,2.096961530617256,2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2,2025-05-21T19:30:00Z|2025-05-21T19:45:00Z|2025-05-21T20:00:00Z|2,1024,791,207,True,False,False,4187371574,1053205069,3100117156,1.1929248629367781,0.48584341925342667,0.7070814436833515,0.2904985977842124,0.1226057153004474,0.167892882483765,2.097045482359546,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-21T19:30:00Z|2025-05-21T19:45:00Z|2025-05-21T20:00:00Z|2
TW_4467a039e00b,PS_045,PS_044,0.019229718852109487,0.2510928805182661,0.5401197604790419,2196,835,451,PS_045,2048,835,451,True,False,False,4115096424,30750967,1174837312,0.671027491594979,0.5150624946955857,0.15596499689939325,0.16074743787172063,0.12800285859940397,0.032744579272316665,2.096961530617256,2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2,2025-05-20T10:45:00Z|2025-05-20T11:00:00Z|2025-05-20T11:15:00Z|2,1024,835,451,True,False,False,4187371574,2814160984,2537726437,0.6524989378301855,0.503315268396042,0.14918366943414352,0.15684157049061853,0.1252752046540575,0.03156636583656103,2.097045482359546,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-20T10:45:00Z|2025-05-20T11:00:00Z|2025-05-20T11:15:00Z|2
TW_4467a039e00b,PS_045,PS_046,0.004750100426155618,0.0725213010497713,0.8245614035087719,2196,570,470,PS_045,2048,570,470,True,False,False,4115096424,3568936232,1150460866,0.2648215681272714,0.2500679390880549,0.01475362903921651,0.06366368832091096,0.059960457823780455,0.0037032304971305052,2.096961530617256,2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2,2025-04-24T13:00:00Z|2025-04-24T13:15:00Z|2025-04-24T13:30:00Z|2,1024,570,470,True,False,False,4187371574,3134345206,1191027067,0.2393754332176954,0.22376385940788213,0.015611573809813262,0.05739368311205073,0.05342354583461639,0.003970137277434338,2.097045482359546,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-04-24T13:00:00Z|2025-04-24T13:15:00Z|2025-04-24T13:30:00Z|2
TW_4467a039e00b,PS_045,PS_047,-0.029810222612715945,-0.24111774765010588,0.7239583333333334,2196,576,417,PS_045,2048,576,417,True,False,False,4115096424,2813817335,1216586396,0.3027306784796102,0.22424268317814766,0.07848799530146255,0.07189096125246608,0.05390526566363385,0.01798569558883223,2.096961530617256,2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2,2025-04-27T17:30:00Z|2025-04-27T17:45:00Z|2025-04-27T18:00:00Z|2,1024,576,417,True,False,False,4187371574,4109118157,2282460805,0.274123029606935,0.19733057413182564,0.07679245547510938,0.06486599980687813,0.04711914592148836,0.01774685388538977,2.097045482359546,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-04-27T17:30:00Z|2025-04-27T17:45:00Z|2025-04-27T18:00:00Z|2
TW_4467a039e00b,PS_045,PS_048,0.011835130218339714,0.3054139108433952,0.23004059539918809,2196,739,170,PS_045,2048,739,170,True,False,False,4115096424,1508765486,495324161,1.9785180579004833,2.253979579610844,-0.27546152171036065,0.48921136572857316,0.525537985911174,-0.0363266201826008,2.096961530617256,2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2,2025-05-23T14:45:00Z|2025-05-23T15:00:00Z|2025-05-23T15:15:00Z|2,1024,739,170,True,False,False,4187371574,2235931984,3492512458,1.9802743742285944,2.2234355476336973,-0.2431611734051029,0.4902112790137132,0.51956266072362,-0.02935138170990681,2.097045482359546,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-23T14:45:00Z|2025-05-23T15:00:00Z|2025-05-23T15:15:00Z|2
TW_4467a039e00b,PS_045,PS_049,0.005187873056353466,0.09068350552690223,0.7338028169014085,2196,710,521,PS_045,2048,710,521,True,False,False,4115096424,562688539,1823695963,0.47170077445831726,0.31772327663676725,0.15397749782155,0.11042325478157622,0.08056093204780757,0.029862322733768654,2.096961530617256,2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2,2025-05-23T11:30:00Z|2025-05-23T11:45:00Z|2025-05-23T12:00:00Z|2,1024,710,521,True,False,False,4187371574,2979928853,609382213,0.43413536563834265,0.28717060855184773,0.14696475708649492,0.10145614872902864,0.07266059378069634,0.028795554948332303,2.097045482359546,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-23T11:30:00Z|2025-05-23T11:45:00Z|2025-05-23T12:00:00Z|2
TW_4467a039e00b,PS_045,PS_050,0.003812474935823658,0.06243574648323796,0.6967895362663495,2196,841,586,PS_045,2048,841,586,True,False,False,4115096424,1676574427,1019153648,0.44813452313442026,0.2816045142207344,0.16653000891368586,0.10293111319739401,0.07115275989598868,0.03177835330140533,2.096961530617256,2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2,2025-05-20T13:00:00Z|2025-05-20T13:15:00Z|2025-05-20T13:30:00Z|2,1024,841,586,True,False,False,4187371574,4026172487,223885798,0.4133274714031048,0.2561485730934121,0.15717889830969267,0.0948118535643081,0.06456750919052978,0.03024434437377832,2.097045482359546,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-20T13:00:00Z|2025-05-20T13:15:00Z|2025-05-20T13:30:00Z|2
TW_4467a039e00b,PS_045,PS_051,0.031137410707577397,0.6962474186222197,0.33467202141900937,2196,747,250,PS_045,2048,747,250,True,False,False,4115096424,3343816573,1986828127,0.9749005519682648,0.3323991017493375,0.6425014502189272,0.2388310419956723,0.08379293091216122,0.15503811108351107,2.096961530617256,2025-02-28T15:30:00Z|2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2,2025-05-22T19:00:00Z|2025-05-22T19:15:00Z|2025-05-22T19:30:00Z|2,1024,747,250,True,False,False,4187371574,1760918325,128758960,0.9825841495581487,0.3140090253858525,0.6685751241722961,0.2397529595024135,0.07905507667538747,0.16069788282702602,2.097045482359546,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-22T19:00:00Z|2025-05-22T19:15:00Z|2025-05-22T19:30:00Z|2
TW_4467a039e00b,PS_046,PS_042,-0.010587238995745159,-0.1671372866492131,0.5763125763125763,1710,819,472,PS_046,1710,819,472,False,False,False,1384788641,2553957614,983140785,0.6057397744755946,0.27907090376232646,0.3266688707132681,0.13273083789422624,0.06844958391653466,0.06428125397769158,2.0448556425177995,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-20T10:30:00Z|2025-05-20T10:45:00Z|2025-05-20T11:00:00Z|2,1024,819,472,True,False,False,853864774,850348081,2161121785,0.6451886116293899,0.29422045987775003,0.35096815175163987,0.14131788398981326,0.07206082692731641,0.06925705706249685,2.0331980680388044,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-20T10:30:00Z|2025-05-20T10:45:00Z|2025-05-20T11:00:00Z|2
TW_4467a039e00b,PS_046,PS_043,0.009417230318337189,0.13035654789396006,0.3615676359039191,1710,791,286,PS_046,1710,791,286,False,False,False,1384788641,4106616496,2286120876,0.7869056828873169,0.3976835138991346,0.3892221689881823,0.20210353923293656,0.09893126903100513,0.10317227020193143,2.0448556425177995,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-21T19:30:00Z|2025-05-21T19:45:00Z|2025-05-21T20:00:00Z|2,1024,791,286,True,False,False,853864774,1053205069,614782296,0.7926238394428471,0.4035369553887822,0.3890868840540649,0.2050639759128895,0.10145642310184999,0.1036075528110395,2.0331980680388044,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-21T19:30:00Z|2025-05-21T19:45:00Z|2025-05-21T20:00:00Z|2
TW_4467a039e00b,PS_046,PS_044,-0.004095805369216318,-0.051219914152006676,0.5544910179640719,1710,835,463,PS_046,1710,835,463,False,False,False,1384788641,30750967,165667478,0.7082662342561767,0.44583161321773623,0.2624346210384405,0.17024091591146417,0.11149061140414962,0.058750304507314555,2.0448556425177995,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-20T10:45:00Z|2025-05-20T11:00:00Z|2025-05-20T11:15:00Z|2,1024,835,463,True,False,False,853864774,2814160984,631652107,0.7482087274825617,0.4659859127855972,0.28222281469696453,0.17995216402659198,0.11676998365672331,0.06318218036986867,2.0331980680388044,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-20T10:45:00Z|2025-05-20T11:00:00Z|2025-05-20T11:15:00Z|2
TW_4467a039e00b,PS_046,PS_045,0.0005852973683572876,0.013552132510248564,0.6857923497267759,1710,732,502,PS_046,1710,732,502,False,False,False,1384788641,1176834684,3365891460,0.523431663051932,0.27120075140577904,0.25223091164615297,0.11357485168872672,0.06087438387003363,0.052700467818693086,2.0448556425177995,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-21T20:00:00Z|2025-05-21T20:15:00Z|2025-05-21T20:30:00Z|2,1024,732,502,True,False,False,853864774,1450227976,3366461744,0.5718251039540929,0.30418716605308505,0.26763793790100787,0.12456307293843438,0.06864900017281172,0.05591407276562266,2.0331980680388044,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-21T20:00:00Z|2025-05-21T20:15:00Z|2025-05-21T20:30:00Z|2
TW_4467a039e00b,PS_046,PS_047,-0.0397182861422483,-0.3140212820831142,0.7378472222222222,1710,576,425,PS_046,1710,576,425,False,False,False,1384788641,2813817335,128690823,0.4487917975557165,0.37488266209634236,0.07390913545937416,0.11053060992671515,0.09387243012906543,0.01665817979764972,2.0448556425177995,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-04-27T17:30:00Z|2025-04-27T17:45:00Z|2025-04-27T18:00:00Z|2,1024,576,425,True,False,False,853864774,4109118157,3766623268,0.49435681123551767,0.4167020016435019,0.07765480959201576,0.12191420993618762,0.1043388223314079,0.017575387604779724,2.0331980680388044,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-04-27T17:30:00Z|2025-04-27T17:45:00Z|2025-04-27T18:00:00Z|2
TW_4467a039e00b,PS_046,PS_048,0.008756843000090206,0.1783589992310421,0.11096075778078485,1710,739,82,PS_046,1710,739,82,False,False,False,1384788641,1508765486,1942253450,1.4093304572336929,2.8146939810269993,-1.4053635237933064,0.35646704705937626,0.6722668411587847,-0.3157997940994084,2.0448556425177995,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-23T14:45:00Z|2025-05-23T15:00:00Z|2025-05-23T15:15:00Z|2,1024,739,82,True,False,False,853864774,2235931984,1319662869,1.4380617525254933,2.915499351920589,-1.477437599395096,0.3645455573514127,0.6969700533086037,-0.33242449595719104,2.0331980680388044,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-23T14:45:00Z|2025-05-23T15:00:00Z|2025-05-23T15:15:00Z|2
TW_4467a039e00b,PS_046,PS_049,0.010210397068968896,0.1748382830475263,0.6816901408450704,1710,710,484,PS_046,1710,710,484,False,False,False,1384788641,562688539,145899054,0.6909039570753803,0.4571546269333244,0.2337493301420559,0.1668068772330209,0.11831863754892047,0.04848823968410043,2.0448556425177995,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-23T11:30:00Z|2025-05-23T11:45:00Z|2025-05-23T12:00:00Z|2,1024,710,484,True,False,False,853864774,2979928853,1096949400,0.7467917175350838,0.49993937695436097,0.2468523405807228,0.18068254144212492,0.12949817668290842,0.051184364759216505,2.0331980680388044,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-23T11:30:00Z|2025-05-23T11:45:00Z|2025-05-23T12:00:00Z|2
TW_4467a039e00b,PS_046,PS_050,0.002475850877267316,0.04133216625373907,0.6813317479191439,1710,841,573,PS_046,1710,841,573,False,False,False,1384788641,1676574427,4048061832,0.6711513632155073,0.44849263280781626,0.22265873040769102,0.15915406884459604,0.11551163844462842,0.043642430399967624,2.0448556425177995,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-20T13:00:00Z|2025-05-20T13:15:00Z|2025-05-20T13:30:00Z|2,1024,841,573,True,False,False,853864774,4026172487,3351025438,0.7240334278900897,0.48651496025596375,0.23751846763412598,0.17215878670835916,0.12551615216306078,0.04664263454529838,2.0331980680388044,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-20T13:00:00Z|2025-05-20T13:15:00Z|2025-05-20T13:30:00Z|2
TW_4467a039e00b,PS_046,PS_051,0.021626927752497353,0.4053813711394724,0.39357429718875503,1710,747,294,PS_046,1710,747,294,False,False,False,1384788641,3343816573,1981162996,0.5854302994963314,0.3202157602988245,0.2652145391975069,0.1516754165341011,0.08279894118472875,0.06887647534937236,2.0448556425177995,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-22T19:00:00Z|2025-05-22T19:15:00Z|2025-05-22T19:30:00Z|2,1024,747,294,True,False,False,853864774,1760918325,2074490703,0.5854295525397335,0.34219067566415307,0.24323887687558043,0.1533288895231485,0.0891002350986696,0.06422865442447889,2.0331980680388044,2025-02-28T15:45:00Z|2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2,2025-05-22T19:00:00Z|2025-05-22T19:15:00Z|2025-05-22T19:30:00Z|2
TW_4467a039e00b,PS_047,PS_042,0.11823485794663127,1.8936850371472136,0.7155067155067155,1725,819,586,PS_047,1725,819,586,False,False,False,2540238227,2553957614,640197199,0.26363836553267994,0.14038781101223896,0.12325055452044098,0.06052880584680875,0.035583181207050174,0.02494562463975858,1.8731812005800685,2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2025-02-28T16:30:00Z|2,2025-05-20T10:30:00Z|2025-05-20T10:45:00Z|2025-05-20T11:00:00Z|2,1024,819,586,True,False,False,981850691,850348081,1559814723,0.2435094481279294,0.13178322850200952,0.11172621962591989,0.05551786728227803,0.033159340314103725,0.022358526968174308,1.8882203898517735,2025-02-28T16:15:00Z|2025-02-28T16:45:00Z|2025-02-28T17:00:00Z|2,2025-05-20T10:30:00Z|2025-05-20T10:45:00Z|2025-05-20T11:00:00Z|2
TW_4467a039e00b,PS_047,PS_043,0.06875139928502538,0.9542942237373928,0.37673830594184576,1725,791,298,PS_047,1725,791,298,False,False,False,2540238227,4106616496,2280199625,0.5724909602726718,0.27845572952007536,0.2940352307525964,0.1595170898352536,0.07573945913273938,0.0837776307025142,1.8731812005800685,2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2025-02-28T16:30:00Z|2,2025-05-21T19:30:00Z|2025-05-21T19:45:00Z|2025-05-21T20:00:00Z|2,1024,791,298,True,False,False,981850691,1053205069,3309961685,0.5666697364337852,0.26484280676979854,0.3018269296639866,0.15608655667017812,0.0710425514193691,0.08504400525080902,1.8882203898517735,2025-02-28T16:15:00Z|2025-02-28T16:45:00Z|2025-02-28T17:00:00Z|2,2025-05-21T19:30:00Z|2025-05-21T19:45:00Z|2025-05-21T20:00:00Z|2
TW_4467a039e00b,PS_047,PS_044,0.1186737048292433,1.5183387056537043,0.6838323353293413,1725,835,571,PS_047,1725,835,571,False,False,False,2540238227,30750967,61489916,0.327504894409985,0.22450173240414117,0.1030031620058438,0.08411785158689389,0.05887215984387195,0.025245691743021936,1.8731812005800685,2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2025-02-28T16:30:00Z|2,2025-05-20T10:45:00Z|2025-05-20T11:00:00Z|2025-05-20T11:15:00Z|2,1024,835,571,True,False,False,981850691,2814160984,4010989066,0.30497190469470237,0.21161375497152002,0.09335814972318235,0.07778370668677614,0.05493038075943302,0.022853325927343127,1.8882203898517735,2025-02-28T16:15:00Z|2025-02-28T16:45:00Z|2025-02-28T17:00:00Z|2,2025-05-20T10:45:00Z|2025-05-20T11:00:00Z|2025-05-20T11:15:00Z|2
TW_4467a039e00b,PS_047,PS_045,0.10737278000357282,2.3269209560432285,0.7486338797814208,1725,732,548,PS_047,1725,732,548,False,False,False,2540238227,1176834684,3878683423,0.2216469671727126,0.1317059387197188,0.08994102845299379,0.05024855648977722,0.0312860631570262,0.018962493332751018,1.8731812005800685,2025-02-28T16:00:00Z|2025-02-28T16:15:00Z|2025-02-28T16:30:00Z|2,2025-05-21T20:00:00Z|2025-05-21T20:15:00Z|2025-05-21T20:30:00Z|2,1024,732,548,True,False,False,981850691,1450227976,1255088613,0.204342427468039,0.12327961813034505,0.08106280933769394,0.04586117886090624,0.02893649702116008,0.01692468183974616,1.8882203898517735,2025-02-28T16:15:00Z|2025-02-28T16:45:00Z|2025-02-28T17:00:00Z|2,2025-05-21T20:00:00Z|2025-05-21T20:15:00Z|2025-05-21T20:30:00Z|2
