group_id,source_plant_id,target_plant_id,computable,n_validation_supported,n_test_supported,offset_eligible,affine_eligible,affine_reason,delta,a,b,otg_0,otg_1,otg_2,delta_otg_offset,delta_otg_affine,transfer_mae_0,transfer_mae_1,transfer_mae_2,local_mae,mbe_0,mbe_1,mbe_2,centered_mae_0,centered_mae_1,support_retention,primary_otg
TW_4467a039e00b,PS_042,PS_051,True,519,535,True,True,,0.026335120220289176,-0.008722905548865753,1.0668418074115111,0.02785151845552622,0.016089745560062513,0.006742689537621652,0.011761772895463707,0.021108828917904568,0.09408145658846247,0.08231968369299876,0.0729726276705579,0.06622993813293625,-0.03179051510705065,-0.005455394886761481,0.006687761129803935,0.08040363751460346,0.08040363751460346,0.7161981258366801,0.02785151845552622
TW_4467a039e00b,PS_043,PS_042,True,452,211,True,True,,0.05670373416590881,0.00890338499778465,1.088033018789648,0.02282385799882651,0.0384023355057479,0.02431636473324389,-0.015578477506921387,-0.0014925067344173787,0.07320280781483178,0.08878128532175317,0.07469531454924916,0.05037894981600527,-0.016811966568789007,0.039891767597119786,0.034374275340923764,0.0765471546800338,0.07654715468003383,0.2576312576312576,0.02282385799882651
TW_4467a039e00b,PS_043,PS_044,True,237,220,True,True,,0.00019645909842626829,-0.11749356181656158,1.2048115428796478,0.04522445857300775,0.04520659865496901,0.01848739676957202,1.785991803873732e-05,0.026737061803435727,0.11950140220663368,0.11948354228859494,0.09276434040319795,0.07427694363362593,-0.026257460500649997,-0.02606100140222374,-0.02324368971724619,0.1178423083036263,0.11784230830362631,0.2634730538922156,0.04522445857300775
TW_4467a039e00b,PS_043,PS_045,True,148,148,True,True,,-0.037147311226856494,-0.04964032410631245,1.0373114463593003,0.015195240447891868,0.005111871892079456,0.00333138677273892,0.010083368555812412,0.011863853675152948,0.06967489669765302,0.059591528141840606,0.05781104302250007,0.05447965624976115,0.03268696134794913,-0.004460349878907364,-0.0034425009089648043,0.05979299734648044,0.05979299734648044,0.20218579234972678,0.015195240447891868
TW_4467a039e00b,PS_043,PS_046,True,226,149,True,True,,-0.035159768576828926,-0.06598377530791587,1.0909990343856035,0.014229621346581393,0.0006571007023731187,-0.00174234379561021,0.013572520644208275,0.015971965142191603,0.07487211899233291,0.06129959834812464,0.05890015385014131,0.06064249764575152,0.014737074358870847,-0.02042269421795807,-0.015300007057482592,0.0675771369869421,0.0675771369869421,0.2614035087719298,0.014229621346581393
TW_4467a039e00b,PS_043,PS_047,True,194,97,True,True,,-0.09518850241872648,-0.039499466219849295,0.8372303556894906,0.03048558545326155,0.00689486247131707,0.0009358417470882036,0.02359072298194448,0.029549743706173345,0.07971405226987535,0.05612332928793087,0.050164308563702006,0.0492284668166138,0.05958445872327727,-0.03560404369544921,-0.03165293899327579,0.0506749979842412,0.0506749979842412,0.1684027777777778,0.03048558545326155
TW_4467a039e00b,PS_043,PS_048,True,128,154,True,True,,0.006992946782902593,-0.03368223740247314,1.1344711917827235,0.013820111613068065,0.01846493083705031,0.017250435803298568,-0.004644819223982244,-0.0034303241902305034,0.04095640257243356,0.045601221796415806,0.044386726762664065,0.027136290959365497,0.02840371749483194,0.03539666427773454,0.03347065898128265,0.03376964925702221,0.0337696492570222,0.2083897158322057,0.013820111613068065
TW_4467a039e00b,PS_043,PS_049,True,100,105,True,True,,0.0021713931829556742,-0.029674218620024423,1.0887806491523004,0.009391758907144818,0.010363715855705932,0.007692685455471596,-0.0009719569485611146,0.001699073451673222,0.07299013001897516,0.07396208696753627,0.07129105656730193,0.06359837111183034,0.0045536660197490865,0.006725059202704759,0.007112959154400729,0.07099539543084518,0.07099539543084518,0.14788732394366197,0.009391758907144818
TW_4467a039e00b,PS_043,PS_050,True,73,69,True,True,,-0.026483670341972004,-0.05661223864950715,1.106171898222333,0.01803926876567121,0.007059552682831018,0.006564137868029105,0.010979716082840194,0.011475130897642107,0.0717641996830388,0.06078448360019861,0.0602890687853967,0.053724930917367596,0.016133547201249814,-0.010350123140722183,-0.009459390303061503,0.06439054175405559,0.06439054175405559,0.08204518430439953,0.01803926876567121
TW_4467a039e00b,PS_043,PS_051,True,394,411,True,True,,-0.022298287921197486,-0.1047325098788731,1.1387450239887131,0.03570076303226996,0.04162730139335748,0.024444196223187165,-0.005926538361087516,0.011256566809082796,0.11149055719659673,0.11741709555768425,0.10023399038751393,0.07578979416432677,-0.004438162946029821,-0.0267364508672273,-0.005025507964881481,0.11064827509006757,0.11064827509006757,0.5502008032128514,0.03570076303226996
TW_4467a039e00b,PS_044,PS_042,True,619,578,True,True,,0.05495861141597879,0.0726228596457625,0.9715849032552912,0.0006296087209668733,-0.02034867922414936,-0.01948458695994685,0.020978287945116234,0.020114195680913723,0.062307519610275794,0.04132923166515956,0.04219332392936207,0.06167791088930892,-0.04580660835300417,0.009152003062974624,0.0087124555242443,0.0411573401725138,0.0411573401725138,0.7057387057387058,0.0006296087209668733
TW_4467a039e00b,PS_044,PS_043,True,363,389,True,True,,0.0682845790461766,0.07875250322168087,0.9808601490088472,0.0027288394553459383,-0.022726170856680578,-0.020985735226337482,0.025455010312026516,0.02371457468168342,0.07914031616886597,0.05368530585683945,0.055425741487182545,0.07641147671352003,-0.06061352383949042,0.007671055206686171,0.006964406775381995,0.0527861110567002,0.0527861110567002,0.4917825537294564,0.0027288394553459383
TW_4467a039e00b,PS_044,PS_045,True,424,429,True,True,,0.0025980492834418944,0.04121129410498306,0.9402664228645935,0.0036192237936387914,0.0040233420129919956,0.005809813957413507,-0.0004041182193532042,-0.002190590163774715,0.05065660050477117,0.051060718724124377,0.05284719066854589,0.04703737671113238,0.014158867165169137,0.016756916448611013,0.018361489635693836,0.05081330136414147,0.05081330136414147,0.5860655737704918,0.0036192237936387914
TW_4467a039e00b,PS_044,PS_046,True,462,458,True,True,,-0.01818332451852644,-0.019429427715871715,1.0022015207830572,0.0039133863461248974,0.0028705170444243144,0.0028533765022905333,0.001042869301700583,0.0010600098438343641,0.0684385128181217,0.06739564351642112,0.06737850297428734,0.0645251264719968,0.020049632082119885,0.0018663075635934386,0.0019583057364919304,0.06752209830431245,0.06752209830431245,0.8035087719298246,0.0039133863461248974
TW_4467a039e00b,PS_044,PS_047,True,461,312,True,True,,-0.1268456450155512,0.002348874239027733,0.7700661344139721,0.0071577689784308035,0.01016434053537743,-0.005669389830907007,-0.0030065715569466273,0.01282715880933781,0.10493352214537541,0.10794009370232203,0.0921063633360376,0.0977757531669446,0.07505797109281796,-0.051787673922733216,-0.05438398948605707,0.09402701017040038,0.09402701017040041,0.5416666666666666,0.0071577689784308035
TW_4467a039e00b,PS_044,PS_048,True,241,305,True,True,,0.046251628437622753,0.05581772471542572,0.9778737033740296,0.009131841598326293,0.01291528450848689,0.012986485735141058,-0.0037834429101605976,-0.003854644136814765,0.054156077108248865,0.05793952001840946,0.05801072124506363,0.04502423550992257,-0.020326879093706996,0.02592474934391576,0.02566045929494685,0.05111988546692987,0.05111988546692986,0.41271989174560214,0.009131841598326293
TW_4467a039e00b,PS_044,PS_049,True,363,402,True,True,,0.030758938500232643,0.04909659047929366,0.9735438196139566,0.005280386613518866,0.006040760704213048,0.006114579188829426,-0.0007603740906941825,-0.0008341925753105606,0.06380955595983687,0.06456993005053105,0.06464374853514743,0.058529169346318,-0.010313358754923792,0.020445579745308813,0.021421640551108227,0.0625641490232849,0.0625641490232849,0.5661971830985916,0.005280386613518866
TW_4467a039e00b,PS_044,PS_050,True,454,424,True,True,,0.0036991422454156447,0.07889224979853576,0.898338821326036,0.005192983227140013,0.005564855190163531,0.005133441471255391,-0.0003718719630235179,5.9541755884622016e-05,0.06207899670090344,0.062450868663926955,0.062019454945018815,0.056886013473763423,0.011391067689696001,0.015090209935111665,0.020100173202313706,0.06186261009674774,0.06186261009674774,0.5041617122473246,0.005192983227140013
TW_4467a039e00b,PS_044,PS_051,True,300,326,True,True,,0.04735472604930875,0.005885801517357518,1.0983778747710309,0.043140033374770945,0.015831116444638263,-0.00196198000095614,0.02730891693013268,0.045102013375727085,0.11214303448568766,0.08483411755555498,0.06704102110996057,0.06900300111091671,-0.05407529035950871,-0.006720564310199919,0.016040895620574615,0.08212198198435178,0.08212198198435176,0.4364123159303882,0.043140033374770945
TW_4467a039e00b,PS_045,PS_042,True,495,485,True,True,,0.02815057683470995,-0.03160224955299065,1.0997186926999765,0.0014929881261084438,-0.008173085723099355,-0.01774919949721703,0.009666073849207799,0.019242187623325475,0.06404924775655335,0.05438317390734555,0.044807060133227876,0.06255625963044491,-0.02484865687336318,0.0033019199613467565,0.009891449750314842,0.05521480021577157,0.05521480021577158,0.5921855921855922,0.0014929881261084438
TW_4467a039e00b,PS_045,PS_043,True,213,207,True,True,,-0.01588992066877172,-0.03051527093691714,1.037991798736319,0.00927519189125213,0.0032179843712380196,0.00320794627527074,0.00605720752001411,0.00606724561598139,0.06873454652633096,0.06267733900631685,0.06266730091034957,0.05945935463507883,0.02173225010987298,0.005842329441101276,0.007712317074571378,0.06120803566938046,0.06120803566938046,0.26169405815423513,0.00927519189125213
TW_4467a039e00b,PS_045,PS_044,True,507,451,True,True,,0.02023381102597676,-0.07637854438208802,1.1459300177515428,0.019229718852109487,0.014870786778466025,0.002131811653394877,0.004358932073643462,0.01709790719871461,0.09581380523647272,0.09145487316282926,0.07871589803775811,0.07658408638436323,-0.009437195827080793,0.010796615198895973,0.013376843589614626,0.09359583879686026,0.09359583879686026,0.5401197604790419,0.019229718852109487
TW_4467a039e00b,PS_045,PS_046,True,490,470,True,True,,-0.000881185933123229,-0.03006091447001062,1.0535341609207847,0.004750100426155618,0.004649095391267594,0.0038577197735949476,0.00010100503488802426,0.0008923806525606703,0.07024948277859892,0.0701484777437109,0.06935710212603825,0.0654993823524433,0.015007675824498542,0.014126489891375296,0.01664743988652298,0.06952054259334572,0.06952054259334572,0.8245614035087719,0.004750100426155618
TW_4467a039e00b,PS_045,PS_047,True,513,417,True,True,,-0.11970702228617613,-0.016304751480635007,0.8225650006774919,-0.029810222612715945,-0.016590872565917444,-0.010984064479098443,-0.0132193500467985,-0.0188261581336175,0.0938232423779017,0.1070425924247002,0.1126494005115192,0.12363346499061764,0.0477121763266255,-0.07199484595955064,-0.07919484627522318,0.08965631193907028,0.08965631193907028,0.7239583333333334,-0.029810222612715945
TW_4467a039e00b,PS_045,PS_048,True,120,170,True,True,,0.008772058808697596,-0.01159308803984756,1.0486660655276274,0.011835130218339714,0.01324504996429185,0.011311869113172016,-0.001409919745952136,0.000523261105167698,0.05058624730287986,0.051996167048832,0.05006298619771216,0.03875111708454015,0.017823406066723255,0.02659546487542085,0.028478923067582113,0.05005374405436671,0.05005374405436671,0.23004059539918809,0.011835130218339714
TW_4467a039e00b,PS_045,PS_049,True,518,521,True,True,,0.035334652318035197,0.010658790354349204,1.0335262990132816,0.005187873056353466,0.006755757030320594,0.0054115661711518215,-0.0015678839739671283,-0.00022369311479835535,0.06239643624775356,0.06396432022172069,0.06262012936255192,0.057208563191400094,-0.007443103014611268,0.02789154930342395,0.026219785786385973,0.060932899944165134,0.060932899944165134,0.7338028169014085,0.005187873056353466
TW_4467a039e00b,PS_045,PS_050,True,582,586,True,True,,0.0020144553138626456,-0.07192060455251803,1.0995395614303307,0.003812474935823658,0.003828749010350664,0.0014092670479463887,-1.6274074527006244e-05,0.002403207887877269,0.06487484946588855,0.06489112354041555,0.06247164157801128,0.06106237453006489,0.01218703209641367,0.014201487410276343,0.012521927083651947,0.06607043373122452,0.06607043373122452,0.6967895362663495,0.003812474935823658
TW_4467a039e00b,PS_045,PS_051,True,319,250,True,True,,-0.02539902219116603,-0.10395706837778924,1.199896560255182,0.031137410707577397,0.03272576713057975,0.017226817547398215,-0.0015883564230023545,0.013910593160179181,0.07585917178669803,0.07744752820970038,0.06194857862651885,0.04472176107912063,0.0011777741733926005,-0.02422124801777344,-0.005344170177422955,0.07581075290487437,0.07581075290487438,0.33467202141900937,0.031137410707577397
