group_id,source_plant_id,target_plant_id,mbe_transfer_0,mbe_transfer_1,mbe_transfer_2,abs_mbe_0,abs_mbe_1,centered_mae_0,centered_mae_1,centered_rmse_0,centered_rmse_1,local_mbe,local_centered_mae,otg_0,abs_mbe_transfer
TW_4467a039e00b,PS_044,PS_051,-0.05407529035950871,-0.006720564310199919,0.016040895620574615,0.05407529035950871,0.006720564310199919,0.08212198198435178,0.08212198198435176,0.16828949977886867,0.16828949977886867,0.010432450463648437,0.07346470436452726,0.043140033374770945,0.05407529035950871
TW_4467a039e00b,PS_045,PS_042,-0.02484865687336318,0.0033019199613467565,0.009891449750314842,0.02484865687336318,0.0033019199613467565,0.05521480021577157,0.05521480021577158,0.08050758679817079,0.08050758679817079,-0.04447875057316632,0.04721600378594042,0.0014929881261084438,0.02484865687336318
TW_4467a039e00b,PS_045,PS_043,0.02173225010987298,0.005842329441101276,0.007712317074571378,0.02173225010987298,0.005842329441101276,0.06120803566938046,0.06120803566938046,0.10127053940737611,0.10127053940737611,-0.00956467088198367,0.061431024579815516,0.00927519189125213,0.02173225010987298
TW_4467a039e00b,PS_045,PS_044,-0.009437195827080793,0.010796615198895973,0.013376843589614626,0.009437195827080793,0.010796615198895973,0.09359583879686026,0.09359583879686026,0.12984164442968185,0.12984164442968185,-0.030475113964013676,0.06789394764880143,0.019229718852109487,0.009437195827080793
TW_4467a039e00b,PS_045,PS_046,0.015007675824498542,0.014126489891375296,0.01664743988652298,0.015007675824498542,0.014126489891375296,0.06952054259334572,0.06952054259334572,0.10660150012617589,0.10660150012617589,0.015686296875847824,0.06473140311628131,0.004750100426155618,0.015007675824498542
TW_4467a039e00b,PS_045,PS_047,0.0477121763266255,-0.07199484595955064,-0.07919484627522318,0.0477121763266255,0.07199484595955064,0.08965631193907028,0.08965631193907028,0.11648621589373796,0.11648621589373796,-0.09812078661107583,0.1075033685777841,-0.029810222612715945,0.0477121763266255
TW_4467a039e00b,PS_045,PS_048,0.017823406066723255,0.02659546487542085,0.028478923067582113,0.017823406066723255,0.02659546487542085,0.05005374405436671,0.05005374405436671,0.07481662380172739,0.07481662380172739,0.00496467239259326,0.03889412514351597,0.011835130218339714,0.017823406066723255
TW_4467a039e00b,PS_045,PS_049,-0.007443103014611268,0.02789154930342395,0.026219785786385973,0.007443103014611268,0.02789154930342395,0.060932899944165134,0.060932899944165134,0.10541335583249081,0.10541335583249081,0.005965996516383218,0.05775921163025954,0.005187873056353466,0.007443103014611268
TW_4467a039e00b,PS_045,PS_050,0.01218703209641367,0.014201487410276343,0.012521927083651947,0.01218703209641367,0.014201487410276343,0.06607043373122452,0.06607043373122452,0.10641333504750428,0.10641333504750428,-0.003460833713216184,0.06074495211565534,0.003812474935823658,0.01218703209641367
TW_4467a039e00b,PS_045,PS_051,0.0011777741733926005,-0.02422124801777344,-0.005344170177422955,0.0011777741733926005,0.02422124801777344,0.07581075290487437,0.07581075290487438,0.10198838462354635,0.10198838462354635,-0.0070535391487802175,0.04462651640454211,0.031137410707577397,0.0011777741733926005
